@relation degerlendirme

@attribute text  String
@attribute degerlendirme   {neg,pos,nm}
@Data
'son alışverişimden sonra teknosa mı daha kötü yoksa bimeks mi diye ciddi ciddi düşünmeye başladım 16 ağustos ta packard bell laptop sipariş ettim 4 çekirdek phenom işlemcili -dikkat- gerçekten ucuzdu diğer firmalara göre, olay da burda bitiyor zaten ucuz olmasına kanıyorsunuz laptop 18 ağustos günü, kargo şubesine ulaştı kargolar bizim bölgeye geç geldiği için hemen sabah erkenden laptopumu almaya şubeye gittim ilk şokumu burda yaşadım çünkü daha önce internetten bi çok alışverişim olmuştu başka firmalardan, belli ki onların çıtayı yüksek tutmasına alışmışım ya da çıtayı normal seviyede tutmasına, ürünü, kutusunu naylon poşetin içine koyup poşeti de bimeks bandıyla bantlamışlar. bantın üzerinde yazan yazıya baktım  banda veya poşete zarar geldiyse bimeks sorumluluk kabul etmez  insan şimdi ister istemez düşünüyor şimdi hakkaten poşet veya bant hasarlı olsa ben de ürünü kargodan kabul etmesem ürün geri dönücek bi sürü uğraş. internet üzerinden de satış yapan bir firmanın anlayışı ürünü en sorunsuz ve en sağlam biçimde  müşteriye  ulaştırmak olmalı, tamam sorun çıktığında çözmeliler ama sorun çıkartmaya müsait bir şekilde davranmak olmamalı. neyse ürünü eve gelip açtım, güzel sürprizlerin beni beklediğini kargo olayından anlamalıydım zaten, ürünün klavyenin üst kısmında bulunan açma/kapama tuşu, kablosuz bağlantının açık olup olmadığı gibi göstergelerin yer aldığı bölümünde çatlaklar çizikler vardı. aklıma ilk anda teşhir ürünlerinin konulduğu raflar geldi sanki birisi ürünü ordan zorla çıkarmaya çalışırken yapmış olabileceğini düşündüm, iade edip etmemekte kararsız kaldım. normal koşullar altında iade ederdim fakat şu yaz boyunca masaustumun ekran kartının bozulması, telefonumun ekranın bozulması gibi talihsizliklerin üzerine şu kadar ufacık bir şey için daha fazla üstüne gitmeme kararı aldım ve ürünü geri yollamadım sonra içinden çıkan bi kullanım kılavuzu vari kağıtta ilk önce ürünün bataryasını şarj etmem gerektiği yazıyordu eh haliyle sinirim bozuldu biraz 2 saat bunu mu bekliyeceğim gibisinden söylenip pili takıp şarj olmasını beklemeye başladım şaşırtıcı olan şudur ki ürün yarım saatte şarj oldu. bu da kıllanmalarımın üstüne bir kıllanma daha ekledi ürünün daha önce kullanıldığına dair, yarım saatte şarj olabilen laptop görmedim çünkü. şarj olduktan sonra flash diskimi taktım içindeki server 2008 r2 işletim sistemini bir güzel kurdum. driverları yükledim. arada da monitörün aşağı yukarı ayarlamak için uğraşırken sağ taraftaki menteşesinin ses yaptığını fark ettim. anlayacağınız yaratana sığınıyordum derviş mode on yapmıştım, sabır sınavını geçmeye çalışıyordum. sürprizlerin bittiğini sandınız değil mi yoo dostum yoo o kadar kolay kurtulamassın şimdi alt paragrafa geç 19 ağustos akşamı bir oyuna girerken bir şeyi fark ettim siz de tahmin edebilirsiniz neyi fark ettiğimi, fark edilen şeyler genelde ölü piksellerdir evet evet ölü pikseller o an anladım ki sabır sınavı bilgisayarı geri göndermeme sınavı değil, bilgisayarı iade edip parasını bekleme sınavıydı. 20 ağustos öğlen saatlerinde bimeks müşteri hizmetlerini arayıp durumu bildirdim bana durumla ilgili mail atacaklarını o maili okumamı ve ekte bulunan dosyayı faturadaki ilgili bölümlerle birlikte doldurup -dikkat buraya- ürünün kutusunu başka bir kutunun içine koyup onlara alıcı ödemeli kargoyla göndermemi istediler. evet adamlar naylon poşette gönderdikleri ürün için başka kutuyla geri gönderme istiyolar ne hoş değil mi?! bakalım sonuç ne olacak acaba ne zaman iade onayı alabilip paramı geri alabileceğiim merakla bekliyorum',neg
'internet mağazasında 36 liralık klavye-mouse için 20 lira sevkiyat bedeli isteniyor. (bkz: yuh)',neg
'franchising e başlamışlardır. http://www.bimeks.com.tr/franchise/',nm
'tv tanıtım bölümlerine koydukları koltukların konforuna diyecek yok arkadaş.. bütün ramazan boyunca uyumak için çok ideal bir mekan oluyor açıkcası..',pos
'%18 kadar kdv indirimi yaptıklarını iddia edip, aslında önce fiyatın üzerine bindirip, sonra indirim yaparak göz boyamaya çalışan firma. evet, teknoloji ürünü alıyoruz, ama internetten de bihaberiz, bari aptal yerine koymayın lan.',neg
'şimdi ben bu arkadaşların çiğli şubesinden bayram öncesi bi hdd alayım dedim.. gittim aldım. evimin de yakınıydı. memnun kalırım diyordum.yürümedim de fazla. neyse.. geldim eve açtım paketi taktım pc ye.. ide hdd ne master da ne de slave de görünmüyor bios da..bios u karıştırdım biraz, kafa yordum bayaa bi..baktım olmuyor.. iyi dedim götürdüm geri vereyim dedim. almıyoruz dediler. e niye dedim. bozuksa servise göstericez bozuk mu değil mi öğrenicez ona göre ya değiştircez ya da para iadesi yapıcaz dediler. tamam dedim. verdim aynı gün.1 hafta da kullanamadım bilgisayarı.hdd bozuk netekim. yenisini keyfimden almıyorum. ayın 8 i idi ürünü aldığımda. arada bayram da vardı. aciliyetini de bildirdim. dün aradım öğrendim. ürünü salı günü(ayın 14ü) vermişler kargoya. çarşamba günü merkeze ulaşmış. kendileri bi kontrol edeceklermiş.eğer bozuksa işim hızlanacak idi. tamam güzel dedim. perşembe günü aradım. hala merkezdeymiş ürün (ayın 16 sı). göndermemişler teknik servise. dün arayamadım cuma idi, bana dönmediler. bugün de cumartesi. ne güzel di mi ? ben bu entry i nerden mi yazıyorum. ayıptır söylemesi kıçımı kaldırdım, gittim çankaya dan 80 tl ye 500 gb samsung hdd aldım. bi de 2 gb ram aldım borç verdiğim arkadaş parayı geri verdi, sağolsun. şimdi bimeks den paramı almayı bekliyorum. ne zaman verirler belli değil. he bu arada bu şirketten 250 gb ide hdd yi 120 tl ye alıyordum ki. 40 lira kãrdayım sanki..bir de şirket tanıdım alışveriş yapmayacağım şirketler listesine 1. sıradan giriş yapan.. edit: ben aramasam arayacakları yok..sizi gidi..* şimdi almaya gidiyorum paramı geri. bidaha tövbeliyim ne bimeksten alışveriş yaparım, ne de böyle tekno marketim diyip saçma sapan iş yapan şirketlerden..kalkın gidin neresiyse merkezi sizin şehrinizde bu işin, araştırın, fiyat araştırması yapın, oradan alın..yoksa bunların eline kaldıysak yanmışız..hayır ben zaten bu işi eskiden böyle yapardım.tembelliğime geldi..neyse kurtardık paçayı..',neg
'müthiş hızlı bir internet mağazasına sahiptir. sanırım metrocity deki şubelerinden gönderiyorlar ürünleri. hem diğer mağazalardan daha ucuz hem de öğleyin verdiğim siparişi akşamına kargolamışlar, ertesi günün sabahına elimdeydi. 24 saat bile dolmamıştı. takdir ediyorum. üründe de hiçbir sorun yaşamadım.',pos
'zihniyet kardesi vatan bilgisayar gibi son derece siradisi, fickle bitch bir fiyat belirleme yontemleri var. urun fiyatlari surekli degisir, neyin ne oldugu belli degil. kdv indirimi, yuzde on indirim, bilmem ne kredi kartina kampanya, bilmem ne cilginligi gibi bir suru parametre isin icine girince durum karisiyor. boyle oryantal, vicik vicik bir durum ortaya cikiyor. ikea nin  $u sofa gecen yil 958 tl ydi, bu sene daha ucuz, 956tl!  seyinin tam zitti olay. ikea, yilda %1 degisiklik bile yapmazken bimeks in fiyatlari gun icinde bile 10-15% dalgalaniyor. ',nm
'iki rakip marka için  ikisinin de üreticisi aynı zaten, x birinci kalite, y ikinci kalite.  diyerek müşteriyi yanıltan satıcı görevlileri ve bu konu kendilerine iletildiğinde bir özür dilemek yerine önce geçiştiren, sonra sallamayan, ısrarcı olunca da müşteriye ilk ismiyle hitap ederek  böyle bir bilgilendirilme yapılmamıştır diyen müşteri temsilcileri istihdam eden elektronik hırdavatçı. ',neg
'bir ürün bilgisi almak için telefon konuşması soncunda sinirlerimi bozan firmanın ismidir. sorduğum ürünün önce 3 tane sonra hiç yok diyip telefonu kapatıp sonra aaa bir tane var 5 e kadar gelip alın diyen.. gittiğimdede aaa ben unutmuşum depoda işim vardı arayamadımda yok bilgisayar satılmış gibi ilgisiz bilgisiz persone sahip firma.. bekleme sırasındada açılmış uzun süredir kullanılan paranparça kutusunu tamir edip kargoya veren firma (bkz: bimeks teknoport)',neg
'burada çalışan bir insan evladına herhangi bir ürünle ilgili bir soru sormayın. vereceği cevabı ben yazayım buraya: ben de evde bunu kullanıyorum, performansı süper.ulan bi ürünü de evde kullanma, bi tanesinden de memnun kalma be.. ev ev değil, silikon vadisi amınakoyim.',neg
'diyarbakır da açtıkları mağazada müşterilerine hayvan muamelesi yapan teknoloji hedesi.',neg
'getirdikleri iphone ve ipad gibi ürünlerden dolayı başı bilkom ve apple ile derde giren ve davalık olan şirket.',neg
'bunun beylikdüzü carrefour subesinde müsterilerden nefret ediyorlar. lcd tv lerin etiketlerini karistirmislar, teshirdeki iki farkli ürünü(biri 720p biri 1080p) ayni ürün oldugunu iddia eden görevliyi ikna edemeyince gittik teknisadan aldik.',neg
'altını çizerek belirtmek istiyorum ki uzak durulması gereken firma. ayıplı malı değiştirmeyerek ya da para iadesi yapmayarak işleri zora sokmaktan başka dertleri yok. ürün satarken klasik olarak kral muamelesi yaparlar. satış sonrası hizmet ise yoktur, savsaklamadır, görmezden gelmedir. 15 gün içinde değiştirme hakkı vs. yalandır efendim. ha bir de, personelleri niteliksiz ve vasıfsızdır. alındıktan sonra 15 gün içinde; arızalı laptopı (ki 5 kere servise gitti) sadece çalıştırıp sorunun nüksetmesini bekleyen çok zeki çalışanları vardır. yahu elektronik arıza bu, kafasına göre monitörün renkleri kırmızıya dönüyor, sonra geçiyor. laptop ı açıp 10 dakka ekrana bakarak, arıza da nüksetmeyince  aa bu üründe hiçbir arıza yok deyip ürünü değiştiremeyiz  ne demektir! alırsın ürünü, testini yaparsın içini açarsın bilmem ne detayları her neyse işte. kavga etmek mi lazım, güzel sözden anlamıyo musun? bi ürüne dışardan bakınca sorunu tespit edebilme meziyetin varsa işin ne lan orda git nasada filan çalış pezevenk. böyle insanları uğraştırıyosunuz ya zehir zıkkım olsun o paralar. hikayeyi de şurdan okuyabilirsiniz; #21410601 gidin vatan bilgisayardan filan alın ne alacaksanız. en azından sorgusuz sualsiz ürünü alıp, sorunu tespit edip, yenisini verme ya da para iadesi teklifini sunarlar.',neg
'ayıplı ürünle ilgili işlemlerde tüketiciyi zamanında yalnız bırakmıştır. şöyle ki, bilmem kaç sene önce mağazalarından teşhir ürünü olan bir telefon alınmıştır, çünkü o telefon hiçbir mağazasında kalmamıştır. telefonu alıp sim kartı taktığınızda üretim hatası olarak ekranının arızalı olduğu tespit edilmiştir satın alım işleminden 15 dakika sonra. mağazaya  ben az önce aldım ama arızalı çıktı ya yenisini verin ya da paramı iade edin  dendiğinde ise  olmaz, bir kere sim takılmış telefonlarda bunu yapamıyoruz (sim takmadan arızayı nasıl göreceksem artık?) teknik servisine verin onlar onarsın  diyip tüm çabalara rağmen şahsımı geri çevirmişlerdir. onların raporuna göre değiştiririz, ücretini iade ederiz bile dememişlerdir. bimeks müşteri hizmetleri dahil bir tüketicinin kısa sürede deneyebileceği her şeyi deneyip sonuç alınamayınca son çare olarak genel müdürüne bu durumu düzgünce anlatan bir e-posta yollanıp yapılanlar şikayet edilmiştir. bu şikayet e-postası da tüketici hakem heyetine gitmeden bir gün önce yollanmıştır. sağolsun ki genel müdür durumu anlayıp ilgilenmiş, bu konuda şahsımı çok sevindirici bir karar alınmasına sebep olmuştur. şahsımı dikkate almasının sebebi, silsile yoluyla gidip en son makam olan kendisine ulaşmam olsa gerek. hakkımızı almak için mutlaka üst düzey yöneticilerine başvurulmaması gereken bir firma olmalıdır bimeks.',neg
'dün akşam 5 sıralarında alınan ürünü bugün kargoya veren firma. fena sayılmaz. bakalım gönderdiği ürün nasıl çıkacak.',pos
'iyidir, hoştur ama izmir kipa mağazasında bilgisayar, telefon ve oyun dışında kişisel bakım ürünlerine de yer verse hiç fena olmaz.',pos
'web sitesinde, fiyat bölümünde web e özel dediği fiyatları, mağazaya gideyim de nakit ödeyeyim dediğinizde alamadığınız elektronik eşya satış firmasıdır. işin mantığını çözemedim. web den alınca yüzde 18 (kdv kadar) indirim yapıyor ama, mağazanın ayağına kadar gidilip ürün nakit alınmak istendiğinde daha pahalı oluyor. (bkz: mavi ekran)',neg
'çadır günlerinin kesinlikle kovalanması gereken teknolojik alet edevat satan mağaza.',pos
'bugüne özel %20 indirim yaptığını açıklayan mağaza. ancak anlamadığım bir şey var. bu sabah çok erkenden siteye baktığımda 403 lira olarak görünen nokia c5-03ü kararsız kaldığım için almadım. öğleye doğru tekrar baktığımda fiyatın 425 lira olduğunu gördüm ve tamamen vazgeçtim şu anda ise 482 lira ve hala yanında sabah saatlerinde görünen %24 indirim etiketini barındırmakta. gerçekten komik.',neg
'pazar günü telefonla genel merkezlerinden hizmet alamayacağınız firma: mesai saatleri dışında arıyormuşuz. amacının 7/24 hizmet olmadığına artık inancım tam! başıma gelen ise şudur kısaca: maltepe carrefoursa avm de bulunan bimeks mağazasında internetten stok durumunu kontrol ettirip telefon ile ayırttığım hp compaq 500b (xp118es) seri masaüstü bilgisayarın alınması için mağazaya gidilir. monitör, ses sistemi ve f klavye daha önceden alındığı için sadece sistem temin edilecektir buradan. planımız: alıp anında çıkmak. ürün reyonda kurcalanır ve stok bir kez daha kontrol ettirilir satış temsilcisine. ürünün olduğu bilgisi alınır, ödeme yapılır ve eve doğru yola çıkılır. evde kutu açılır ve bilgisayarın bir alt model olduğu anlaşılır: hp compaq 500b (wu354ea) ama bizim yaptığımız ödeme hp compaq 500b (xp118es) ürünü fiyatıdır. mağaza aranır ama 20 dakika boyunca kimse cevap vermez de ne kelime telefon öylece çalar. genel merkez aranır mesai dışında aradınız diye kayıt sesi dinlenir. daha fazla beklenilmeden apar topar kasa toplanır, mağazaya gidilir ve durum izah edilir. satış temsilcisi ısrarla bize, getirdiği ürünün reyondaki ile aynı olmadığını, düşük özellikleri olduğunu belirttiğini söyler. söyler ama bizim ödemeyi fazla yaptığımızı faturayı ibraz ettiğimizde görünce susar ve aniden öğlen yemeğine gider. ürün kasa personelince sessizce suçu kabullenerek geri alınır ve asıl ödemesini yaptığımız ürün alınır, mağazada kutu açılarak kontrol ettirilir ve eve gidilir, içindeki her şey silinir arch linux kurulur. kısaca bir şey alacağınız zaman dikkatli olun. bir de semt pazarı tezgahları bile mağaza reyonlarından düzenli ve erişilebilirdir. bunların ki karman çorman.',neg
'3 aydır  sadece bugüne özle  indirimler yapan teknoloji mağazası. notebooklarda %20 den az indirim varsa 3-5 gün bekleyip daha ucuza almak en mantıklısı.',pos
'özellikle ankara ankamall şubesi batmak üzere olan ama  batan geminin malları bunlar!  temasına daha uygun bir şekilde ifade edilebilecek bir tasarıma sahiptir. ne kadar güvenilir bilemiyorum da, verdiği izlenim kötü idi.',neg
'logitech rumblepad ii ad ve modelli joystick imi 5 günde elime ulaştıran, bana göre orta halli bir firma. en azından elinize sağlam, doğru ve güvenilir bir şekilde ulaştırılan bir ürününüz var. ha küçücük bir ürünle bunu söylemek çok zor. büyük bir şey alırsam onu da eklerim buraya, ancak şimdilik mutluyuz kendisiyle.',pos
'sadece 3 mağazada kaldığı belirtilen ürünün bulunduğu mağazalardan birine gittiğinizde ürünün olmadığını söyleyen yetkililere sahip firma. madem bu kadar özenli, düzenlisiniz bir de doğru bilgi girin be arkadaşım! ya da otomatiğe bağlamak çok mu zor, barkod okunduğu anda internetten otomatik işlem yapamıyor mu sisteminiz? böyle ilkellik olmaz!',neg
'çok enteresan bir fiyat politikasına sahiptirler..her sabah kampanyalar değişir ve günün ilerleyen saatlerinde rakiplerin stratejilerine göre fiyatlarda değişir..olan gariban satış elemanlarına olur.. sistemden etiket basıp elde makas durmadan keserler..zaten gün içinde yapılan kağıt masrafı 3 laptop fiyatına ulaşır...ama iyi para verirler heee..part time çalıştığınız halde iyi bir satış grafiği yakalarsanız ayda 1 milyar civarı para kazanabilirsiniz..eğer teknoloji ürünleriyle çok ilgiliyseniz ve hergün mağazaya gitme şansınız varsa çok iyi fırsatlar yakalayabilirsiniz..bazen akla hayale sığmayacak fiyatlarla karşı karşıya kalabilirsiniz..birde eğer satış elemanı bir ürün üstünde çok ısrar ediyorsa bilinki o üründe üretici firma satış elemanına ekstra prim vermektedir..',neg
'ankamall mağazasında, tüketicinin korunması hakkında kanun isimli kanunda açıkça ayıplı ürünün 30 gün içerisinde iade edilebileceği yazdığı halde sattıkları bozuk elektronik tartıyı geri almak yerine üretici firmaya yollayan kuruluş, marka ya da her neyse.  3 gün içerisinde getirseydiniz olurdu  diyorlar, ben her ne kadar   karar değiştirmedim, ürününüz ayıplı  desem de  bizde kural böyle 3 gün  diyor buradaki zat-ı muhterem. yani aracı firma hiç bir sorumluluk almadan kar etmiş oluyor. böyle yerlerin topundan kesecem alış-verişi. edit: kanunun 4. maddesinde.',neg
'antalya özdilek park taki şubesi telefon, faks vb. iletişim çeşitlerine kapalı, teknoloji alım-satımı yapan bir garip şirket. editisyen : işbu entry yazıldıktan 5 dakika sonra ulaşmak mümkün oldu, anlaşılan sözlüğe sikayetvar.com kıvamında entry girmek kimi zamanlarda işe yarıyormuş. (bkz: zeki ama çalışmıyor)',neg
'ipad 64gb wifi modelini tam %30 indirimle apple ın liste fiyatından daha pahalı olarak satmayı başarabilen ilginç bir firma. nasıl bir garanti verdiğini de bilmiyorum. bimeks: 1578 tl (%30 indirimle) http://www.bimeks.com.tr/…4gb-wi-fi-mb294tu-a-.aspx bilkom: 1568 tl (liste fiyatı) http://store.bilkom.com.tr/…64gb-wi-fi-_2125.html#0 ayrıca diğer bütün modeller de %26 ve %28 indirimle yine bilkom un liste fiyatlarından daha yüksek. unutulmaması gereken diğer bir nokta da bu fiyatların ipad türkiye ye geldiğinden beri değişmediği gerçeği. (yani nerden %30 indirim diye sorarlar adama değil mi?) tebrikler...',neg
'sosyal medyadan, müşteri memnuniyetinden, müşterinin yasal haklarından bi haber teknoloji market. ne kampanyalarını internetten duyururlar, ne de şikayetleri takip ederler. kendi internet sitelerinden form doldurup bir konu hakkında bilgi isterseniz yada bir konu hakkında şikayet yazarsanız. basit bir cevapla dönüş yaparlar ama sistemlerinde ayrıntılı cevaplar yazarlar. müşteri hizmetlerini aradığınızda size böyle böyle cevap verilmiş denir. yazılana bakarsanız denilenlerin yarısı yoktur. sikayetvar.comda okuduğum kadarıyla tüketici hakem heyeti kararını önemsemiyorlar ve tüketici mahkemesine gidilmesini istiyorlar. biservis köşelerinde duran elemanları teknik ayrıntıları bilmez. ürünü servise teslim ederken ürün üzerinde kalan parmak izlerini bile servis formuna yazarlar ama disk sorunlarından yada farklı işletim sistemlerinden anlamazlar. bilgisayarınız alır almaz bozuk olsa bile değişim hakkınızı kullanmanız için servise gönderirler. müşteri hizmetleri onların bilgisayarı bile açmaya izinleri olmadığını söyler. ürününüz yetkili servise gönderiliyorsa kafadan 3 hafta ürünü unuttun. çünkü ürün ilk önce bimeks merkeze gidecek orada sevkıyat günü bekleyecek, oradan servise gidecek, servise sıra bekleyecek, servis işlerini hallettikten sonra tekrar sevkıyat günü bekleyecek, bimeks merkeze gelince bimeks mağazasına gönderilecek. ürünü heme eve götürmeyin iyice inceleyin. zira fatura tarihinizden itibaren 3 hafta geçtiyse ilk ayınızın dolmasına az kalmıştır. servis ve sevkıyat sürelerini değişim ve iade isteği sırasında hesaba katmıyorlar. yani ürününüz aldıktan sonra ilk hafta bozulursa size döndüğünde ilk ayınız geçtiyse ve sorun devam ediyorsa artık değişim yapmanıza izin vermiyorlar. müşteri hizmetleri kesinle müşterilerin dediklerini dinlemiyorlar ve belirli cevapları ezberlemiş şekilde size tekrarlıyorlar. kızgınsanız ve sesinizi yükseltirseniz size bağırmak gibi müşteri hizmetlerinin asla yapmayacağı bir şeyi rahatlıkla yapıyorlar. yasal hakkımı istiyorum derseniz dava açın iması yapacak kadar da korkusuzlar. snaırım bimekse dava açılması hoşlarına gidiyor. daha beteri için (bkz: penta bilgisayar)',neg
